City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Leshukonskoye,RU,2022-04-03 21:52:22,64.8989,45.7622,18.27,96,97,4.36
296,Severnoye,RU,2022-04-03 21:52:23,56.3491,78.3619,33.1,99,100,7.25
297,Kutum,SD,2022-04-03 21:52:23,14.2,24.6667,75.79,12,80,6.82
298,Beni Mazar,EG,2022-04-03 21:52:24,28.4962,30.8029,70.54,21,4,12.08
299,Sterlitamak,RU,2022-04-03 21:49:00,53.6246,55.9502,39.04,90,100,7.38
300,Teahupoo,PF,2022-04-03 21:52:24,-17.8333,-149.2667,80.56,76,30,13.89
301,Mildura,AU,2022-04-03 21:52:25,-34.2,142.15,55.08,82,0,3.44
302,Tingi,TZ,2022-04-03 21:52:25,-11.3,35.0333,63.75,94,91,3.18
303,Olinda,BR,2022-04-03 21:52:26,-8.0089,-34.8553,82.13,78,75,9.22
304,Ketchikan,US,2022-04-03 21:52:26,55.3422,-131.6461,44.58,70,100,23.02
305,Mahajanga,MG,2022-04-03 21:52:27,-15.7167,46.3167,78.82,89,20,2.3
306,Mar Del Plata,AR,2022-04-03 21:51:08,-38.0023,-57.5575,60.82,73,75,17.27
307,Sembakung,ID,2022-04-03 21:52:27,3.8167,117.25,73.02,99,75,0.49
308,Bathsheba,BB,2022-04-03 21:52:28,13.2167,-59.5167,83.01,61,20,18.41
309,Ulladulla,AU,2022-04-03 21:50:14,-35.35,150.4667,63.5,59,100,8.9
310,Adrar,MR,2022-04-03 21:52:29,20.5022,-10.0711,78.26,11,0,12.17
311,Neiafu,TO,2022-04-03 21:52:29,-18.65,-173.9833,83.08,74,75,8.05
312,Chokurdakh,RU,2022-04-03 21:52:29,70.6333,147.9167,-14.85,99,77,3.13
313,Tuatapere,NZ,2022-04-03 21:52:30,-46.1333,167.6833,54.88,74,59,2.44
314,Changtu,CN,2022-04-03 21:52:30,42.7788,124.0955,47.14,45,0,21.36
315,Opuwo,NA,2022-04-03 21:52:31,-18.0607,13.84,66.43,69,39,5.48
316,Biak,ID,2022-04-03 21:52:31,-0.9131,122.8766,76.77,84,100,2.53
317,Talnakh,RU,2022-04-03 21:52:32,69.4865,88.3972,-0.17,97,84,6.93
318,Gari,RU,2022-04-03 21:52:32,59.4307,62.3497,37.6,99,100,12.15
319,Kavieng,PG,2022-04-03 21:52:33,-2.5744,150.7967,82.29,73,99,4.68
320,Rocha,UY,2022-04-03 21:50:38,-34.4833,-54.3333,67.46,78,96,5.91
321,Longyan,CN,2022-04-03 21:53:33,25.1072,117.0225,47.93,81,0,3.33
322,Eureka,US,2022-04-03 21:53:34,40.8021,-124.1637,65.75,69,99,5.99
323,Sao Pedro Do Sul,BR,2022-04-03 21:53:34,-29.6206,-54.1789,63.25,99,100,5.32
324,Agadez,NE,2022-04-03 21:51:29,19.75,10.25,85.03,5,0,5.75
325,Damaturu,NG,2022-04-03 21:53:35,11.747,11.9608,85.86,9,23,4.94
326,Dryden,CA,2022-04-03 21:53:36,49.7833,-92.7503,35.89,69,100,5.75
327,Mawlaik,MM,2022-04-03 21:53:36,23.6333,94.4167,71.42,80,8,1.72
328,Olafsvik,IS,2022-04-03 21:53:36,64.8945,-23.7142,34.54,89,100,20.94
329,Grindavik,IS,2022-04-03 21:53:37,63.8424,-22.4338,39.15,100,75,11.5
330,Khash,IR,2022-04-03 21:53:38,28.2211,61.2158,64.87,14,0,2.82
331,Inongo,CD,2022-04-03 21:53:38,-1.95,18.2667,73.04,91,96,1.7
332,Pratapgarh,IN,2022-04-03 21:53:39,24.0333,74.7833,80.2,13,0,5.03
333,Astoria,US,2022-04-03 21:53:39,46.1879,-123.8313,51.69,90,100,20.71
334,Acapulco,MX,2022-04-03 21:52:33,16.8634,-99.8901,83.93,55,19,11.27
335,Sarangani,PH,2022-04-03 21:53:40,5.4033,125.4636,81.7,74,97,5.37
336,Goderich,CA,2022-04-03 21:49:55,43.7501,-81.7165,35.92,80,43,10.36
337,Asau,RO,2022-04-03 21:53:41,46.4333,26.4,31.12,93,100,0.89
338,Salamanca,ES,2022-04-03 21:53:42,40.8333,-6.0,36.99,63,0,19.91
339,Coquimbo,CL,2022-04-03 21:53:42,-29.9533,-71.3436,62.33,77,0,12.66
340,Ulaangom,MN,2022-04-03 21:53:43,49.9811,92.0667,19.38,76,40,2.13
341,Chitungwiza,ZW,2022-04-03 21:53:43,-18.0127,31.0756,63.45,91,7,5.26
342,Baykit,RU,2022-04-03 21:53:44,61.67,96.37,-2.0,100,61,2.98
343,Hasaki,JP,2022-04-03 21:53:44,35.7333,140.8333,48.6,74,99,17.87
344,Green Valley,US,2022-04-03 21:53:44,31.8543,-110.9937,84.43,14,10,16.46
345,Rawson,AR,2022-04-03 21:50:48,-43.3002,-65.1023,59.23,34,10,5.97
346,Touros,BR,2022-04-03 21:53:45,-5.1989,-35.4608,77.65,88,100,9.57
347,Ponta Do Sol,PT,2022-04-03 21:53:46,32.6667,-17.1,61.43,75,100,13.8
348,Tambun,ID,2022-04-03 21:53:46,-6.2641,107.0712,83.46,74,100,2.28
349,San Andres,CO,2022-04-03 21:49:12,12.5847,-81.7006,86.02,66,20,14.97
350,Jambi,ID,2022-04-03 21:53:47,-1.6,103.6167,72.41,97,32,1.52
351,Huinan,CN,2022-04-03 21:53:47,42.6225,126.2614,42.66,53,0,14.09
352,Graham,US,2022-04-03 21:53:47,47.0529,-122.2943,54.66,65,100,24.16
353,Belaya Gora,RU,2022-04-03 21:53:48,68.5333,146.4167,-9.45,100,98,0.72
354,Kpandae,GH,2022-04-03 21:53:48,8.4689,-0.0113,86.74,43,100,1.19
355,Sao Sebastiao Do Paraiso,BR,2022-04-03 21:53:49,-20.9169,-46.9914,67.23,91,59,4.0
356,Ketou,BJ,2022-04-03 21:53:49,7.3633,2.5998,80.56,80,98,9.46
357,Maceio,BR,2022-04-03 21:49:58,-9.6658,-35.7353,78.24,83,75,9.22
358,Dauphin,CA,2022-04-03 21:52:47,51.1494,-100.0502,37.54,65,75,11.5
359,Batticaloa,LK,2022-04-03 21:53:50,7.7102,81.6924,78.48,82,2,5.19
360,Toowoomba,AU,2022-04-03 21:53:50,-27.55,151.9667,62.26,95,99,3.0
361,Mogadishu,SO,2022-04-03 21:50:09,2.0371,45.3438,81.1,80,66,14.29
362,Vao,NC,2022-04-03 21:53:51,-22.6667,167.4833,79.39,87,79,17.52
363,Nioki,CD,2022-04-03 21:53:52,-2.7167,17.6833,73.87,81,76,2.93
364,Caravelas,BR,2022-04-03 21:54:52,-17.7125,-39.2481,76.71,78,0,5.5
365,Constitucion,CL,2022-04-03 21:54:53,-35.3333,-72.4167,60.4,50,0,19.66
366,Weiden,DE,2022-04-03 21:54:53,49.6775,12.1567,28.85,80,0,0.0
367,Barentu,ER,2022-04-03 21:54:53,15.1139,37.5928,81.79,37,67,6.13
368,Rawah,IQ,2022-04-03 21:54:54,34.4816,41.9093,71.89,30,80,10.13
369,Ikom,NG,2022-04-03 21:54:54,5.9667,8.7063,74.62,89,100,2.62
370,Tomatlan,MX,2022-04-03 21:54:55,19.9333,-105.25,86.47,41,33,13.18
371,Mitu,CO,2022-04-03 21:54:55,1.1983,-70.1733,77.25,93,84,1.54
372,Yantal,RU,2022-04-03 21:54:55,56.8471,105.2542,12.67,96,89,2.98
373,Tahoua,NE,2022-04-03 21:54:56,14.8888,5.2692,82.29,5,81,2.84
374,Muros,ES,2022-04-03 21:51:41,42.7762,-9.0603,47.08,60,0,21.61
375,Ust-Maya,RU,2022-04-03 21:54:56,60.4167,134.5333,14.29,90,100,1.95
376,Ostrovnoy,RU,2022-04-03 21:51:32,68.0531,39.5131,9.64,96,97,6.33
377,Medina Del Campo,ES,2022-04-03 21:54:57,41.3124,-4.9141,32.72,65,1,18.14
378,Punto Fijo,VE,2022-04-03 21:54:58,11.6956,-70.1996,80.37,74,72,29.86
379,Iquique,CL,2022-04-03 21:54:58,-20.2208,-70.1431,68.04,73,4,7.72
380,Arica,CL,2022-04-03 21:51:30,-18.475,-70.3042,74.75,60,0,10.36
381,Tulagi,SB,2022-04-03 21:54:59,-9.0996,160.1476,82.4,74,94,12.21
382,Benjamin Aceval,PY,2022-04-03 21:54:59,-24.9667,-57.5667,86.59,65,100,3.87
383,Valentigney,FR,2022-04-03 21:54:59,47.4639,6.8317,32.95,94,40,2.82
384,Aviles,ES,2022-04-03 21:55:00,43.5547,-5.9248,43.93,82,40,3.44
385,Poum,NC,2022-04-03 21:55:00,-20.2333,164.0167,82.35,82,100,18.01
386,Houma,US,2022-04-03 21:55:01,29.5958,-90.7195,80.01,49,0,10.36
387,Tripoli,LY,2022-04-03 21:55:01,32.8752,13.1875,58.77,81,4,26.55
388,Coatesville,US,2022-04-03 21:55:02,39.9832,-75.8238,50.81,62,75,28.77
389,Mumford,GH,2022-04-03 21:55:02,5.2618,-0.759,82.18,85,100,13.98
390,Kushima,JP,2022-04-03 21:55:03,31.4583,131.2333,50.11,56,0,3.78
391,Paamiut,GL,2022-04-03 21:55:04,61.994,-49.6678,33.94,82,90,6.55
392,Ayan,RU,2022-04-03 21:55:04,56.45,138.1667,25.61,95,100,19.04
393,Ekhabi,RU,2022-04-03 21:55:05,53.5102,142.9671,35.76,84,75,13.51
394,Puerto Cabezas,NI,2022-04-03 21:55:05,14.0351,-83.3888,84.16,74,40,6.91
395,Manta,EC,2022-04-03 21:55:06,-0.95,-80.7333,80.38,78,40,6.91
396,Rabo De Peixe,PT,2022-04-03 21:55:06,37.8,-25.5833,56.71,72,20,5.75
397,Byron Bay,AU,2022-04-03 21:55:07,-28.65,153.6167,64.71,89,97,1.54
398,Sitka,US,2022-04-03 21:55:08,57.0531,-135.33,40.89,75,75,18.41
399,Grand Junction,US,2022-04-03 21:53:06,39.0639,-108.5507,63.3,39,100,4.0
400,Manggar,ID,2022-04-03 21:55:09,-2.8833,108.2667,77.83,84,67,3.4
401,Praia Da Vitoria,PT,2022-04-03 21:54:32,38.7333,-27.0667,59.76,94,40,14.81
402,Kampot,KH,2022-04-03 21:55:10,10.6167,104.1833,78.85,77,89,11.32
403,Saint-Georges,GD,2022-04-03 21:55:10,12.0564,-61.7485,82.08,65,20,26.46
404,Vila Franca Do Campo,PT,2022-04-03 21:53:15,37.7167,-25.4333,57.61,74,17,12.44
405,Austin,US,2022-04-03 21:50:44,30.2672,-97.7431,88.5,41,0,12.66
406,Noumea,NC,2022-04-03 21:55:11,-22.2763,166.4572,82.99,99,92,10.36
407,Ramban,IN,2022-04-03 21:55:11,33.25,75.25,59.23,39,0,9.24
408,Havoysund,NO,2022-04-03 21:55:12,70.9963,24.6622,28.63,59,100,16.06
409,Moron,AR,2022-04-03 21:51:27,-34.6534,-58.6198,66.0,97,96,3.11
410,Perez,AR,2022-04-03 21:56:13,-32.9983,-60.7679,72.91,75,75,12.66
411,Auki,SB,2022-04-03 21:56:13,-8.7676,160.7034,79.47,86,100,5.32
412,Nador,MA,2022-04-03 21:56:14,35.174,-2.9287,57.45,62,100,17.27
413,Tayu,ID,2022-04-03 21:56:14,-6.5397,111.0518,76.1,85,100,4.09
414,Kamyshla,RU,2022-04-03 21:56:15,54.1169,52.1426,39.87,95,100,7.05
415,Soe,ID,2022-04-03 21:56:15,-9.8607,124.284,63.19,87,13,3.47
416,Velikiy Ustyug,RU,2022-04-03 21:56:16,60.7644,46.3106,23.36,92,99,8.14
417,Tabou,CI,2022-04-03 21:56:16,4.423,-7.3528,80.35,83,100,10.47
418,North Bend,US,2022-04-03 21:53:03,43.4065,-124.2243,60.93,64,75,12.66
419,Taltal,CL,2022-04-03 21:56:17,-25.4,-70.4833,66.72,67,21,5.1
420,Pisco,PE,2022-04-03 21:56:18,-13.7,-76.2167,71.65,73,0,20.71
421,Kajaani,FI,2022-04-03 21:56:18,64.2273,27.7285,10.45,85,0,1.14
422,Beringovskiy,RU,2022-04-03 21:56:18,63.05,179.3167,-1.05,79,31,16.71
423,Mount Isa,AU,2022-04-03 21:56:19,-20.7333,139.5,73.17,21,83,9.22
424,Gigmoto,PH,2022-04-03 21:56:20,13.7796,124.39,78.42,86,89,13.18
425,Balvi,LV,2022-04-03 21:56:20,57.1313,27.2658,26.91,92,55,5.68
426,Lata,PT,2022-04-03 21:52:25,40.1629,-8.3327,41.9,49,9,6.24
427,Sayat,TM,2022-04-03 21:56:21,38.7839,63.8803,62.47,27,0,9.28
428,Waling,NP,2022-04-03 21:56:21,27.9833,83.7667,64.71,73,6,4.41
429,Durango,MX,2022-04-03 21:56:06,24.8333,-104.8333,83.21,7,0,21.7
430,Dublin,US,2022-04-03 21:56:23,37.7021,-121.9358,83.03,42,29,7.0
431,Trat,TH,2022-04-03 21:56:23,12.5,102.5,67.19,77,89,10.04
432,Yerbogachen,RU,2022-04-03 21:51:52,61.2767,108.0108,6.53,93,96,7.72
433,Port Hardy,CA,2022-04-03 21:56:24,50.6996,-127.4199,44.78,81,75,13.8
434,Paita,PE,2022-04-03 21:56:25,-5.0892,-81.1144,75.33,75,47,18.54
435,Khargone,IN,2022-04-03 21:56:25,21.8167,75.6,84.47,19,4,8.68
436,Salym,RU,2022-04-03 21:56:25,60.0625,71.4789,33.8,97,100,13.38
437,Muyezerskiy,RU,2022-04-03 21:56:26,63.9333,31.65,11.84,97,70,4.29
438,San Jose,US,2022-04-03 21:54:07,37.3394,-121.895,79.59,35,0,17.27
439,Hastings,GB,2022-04-03 21:56:26,50.8552,0.5729,43.52,70,79,10.09
440,Dunedin,NZ,2022-04-03 21:55:11,-45.8742,170.5036,57.79,69,96,3.0
441,Amahai,ID,2022-04-03 21:56:27,-3.3333,128.9167,78.12,83,99,3.02
442,Hakkari,TR,2022-04-03 21:56:28,37.5833,44.1667,38.79,75,100,2.19
443,Puerto Escondido,MX,2022-04-03 21:56:28,15.85,-97.0667,85.82,52,3,9.28
444,Tecpan,GT,2022-04-03 21:56:29,14.7623,-90.9947,72.9,63,48,5.21
445,Walvis Bay,NA,2022-04-03 21:56:29,-22.9575,14.5053,59.09,88,0,1.14
446,San Cristobal,VE,2022-04-03 21:56:30,7.7669,-72.225,78.98,56,46,4.36
447,Belogorsk,RU,2022-04-03 21:56:30,50.9158,128.4611,34.88,85,100,6.96
448,Joutseno,FI,2022-04-03 21:56:31,61.118,28.5076,26.65,78,100,4.63
449,Humboldt,US,2022-04-03 21:56:31,40.6665,-123.9178,56.68,43,96,7.54
450,Camargo,MX,2022-04-03 21:56:32,27.6667,-105.1667,87.73,5,13,1.66
451,Seoul,KR,2022-04-03 21:56:32,37.5683,126.9778,37.0,87,0,4.61
452,Kyra,RU,2022-04-03 21:56:32,49.5776,111.9753,27.81,81,85,1.7
453,Kyren,RU,2022-04-03 21:56:33,51.6828,102.1408,25.57,95,100,3.56
454,Bukachacha,RU,2022-04-03 21:56:33,52.9833,116.9167,9.72,88,42,2.3
455,Gat,IL,2022-04-03 21:56:34,31.61,34.7642,73.4,48,75,4.94
456,Ipixuna,BR,2022-04-03 21:56:34,-1.7625,-48.8043,74.98,96,97,3.89
457,Nauta,PE,2022-04-03 21:56:35,-4.5061,-73.5757,80.31,77,96,0.78
458,Betare Oya,CM,2022-04-03 21:56:35,5.6,14.0833,74.55,61,95,3.53
459,Minna,NG,2022-04-03 21:57:35,9.6139,6.5569,89.01,30,98,3.71
460,Luderitz,NA,2022-04-03 21:57:36,-26.6481,15.1594,59.65,87,0,5.59
461,Taoudenni,ML,2022-04-03 21:54:36,22.6783,-3.9836,87.19,10,0,9.17
462,Sola,VU,2022-04-03 21:57:37,-13.8833,167.55,81.27,89,100,5.75
463,Chai Badan,TH,2022-04-03 21:57:38,15.2,101.1333,71.08,53,100,13.6
464,Kavaratti,IN,2022-04-03 21:57:38,10.5669,72.642,82.11,71,84,6.67
465,Kwinana,AU,2022-04-03 21:57:39,-32.25,115.7667,69.94,100,100,18.34
466,Chapais,CA,2022-04-03 21:57:39,49.7834,-74.8492,38.98,86,100,5.28
467,Haines Junction,CA,2022-04-03 21:57:05,60.7522,-137.5108,39.15,41,100,5.75
468,Along,IN,2022-04-03 21:57:40,28.1667,94.7667,66.31,99,100,0.51
469,Broken Hill,AU,2022-04-03 21:57:40,-31.95,141.4333,51.51,76,0,0.0
470,Smithers,CA,2022-04-03 21:54:32,54.7804,-127.1743,44.92,31,75,11.5
471,Nara,JP,2022-04-03 21:57:41,34.6851,135.8049,48.96,68,62,4.47
472,Nizwa,OM,2022-04-03 21:57:41,22.9333,57.5333,74.75,29,0,3.65
473,Richards Bay,ZA,2022-04-03 21:57:17,-28.783,32.0377,75.63,81,99,9.44
474,Tura,IN,2022-04-03 21:57:42,25.5198,90.2201,68.5,97,21,6.4
475,Luganville,VU,2022-04-03 21:57:42,-15.5333,167.1667,78.03,86,100,11.9
476,Champerico,GT,2022-04-03 21:57:43,14.3,-91.9167,95.54,63,2,14.43
477,Te Anau,NZ,2022-04-03 21:57:43,-45.4167,167.7167,56.03,50,35,0.49
478,Chase,CA,2022-04-03 21:57:44,50.8165,-119.6857,59.14,57,91,7.58
479,Alegrete,BR,2022-04-03 21:57:44,-29.7831,-55.7919,64.51,99,100,5.88
480,Strezhevoy,RU,2022-04-03 21:56:48,60.7333,77.5889,25.65,93,100,15.03
481,Vila Velha,BR,2022-04-03 21:54:48,-20.3297,-40.2925,82.35,80,20,8.05
482,Codrington,AU,2022-04-03 21:57:45,-38.2667,141.9667,59.32,80,98,3.89
483,Kawasaki,JP,2022-04-03 21:53:15,35.5206,139.7172,49.17,94,75,19.57
484,Cumana,VE,2022-04-03 21:57:45,10.4635,-64.1775,77.88,79,33,16.13
485,Odienne,CI,2022-04-03 21:57:46,9.51,-7.5692,75.65,77,93,3.94
486,Itainopolis,BR,2022-04-03 21:57:46,-7.4469,-41.4783,83.07,43,84,6.2
487,Atikokan,CA,2022-04-03 21:57:47,48.7555,-91.6216,33.87,88,100,3.09
488,Imbituba,BR,2022-04-03 21:55:54,-28.24,-48.6703,72.82,92,100,12.82
489,La Ciotat,FR,2022-04-03 21:57:47,43.1748,5.6045,46.56,72,60,7.2
490,Padang,ID,2022-04-03 21:57:48,-0.9492,100.3543,75.65,84,24,4.12
491,Sao Joao Da Barra,BR,2022-04-03 21:57:48,-21.6403,-41.0511,78.89,87,9,7.99
492,Kenai,US,2022-04-03 21:57:49,60.5544,-151.2583,43.03,70,100,6.98
493,Dergaon,IN,2022-04-03 21:57:49,26.7,93.9667,70.43,91,99,3.51
494,Mehamn,NO,2022-04-03 21:57:50,71.0357,27.8492,26.55,54,75,9.22
495,Talcahuano,CL,2022-04-03 21:53:38,-36.7167,-73.1167,60.48,59,0,20.71
496,Aloleng,PH,2022-04-03 21:57:50,16.1307,119.7824,78.53,70,87,6.15
497,Kanashevo,RU,2022-04-03 21:57:51,55.2169,62.0634,45.16,88,100,12.24
498,Kulhudhuffushi,MV,2022-04-03 21:57:51,6.6221,73.07,82.85,71,9,4.45
499,Homer,US,2022-04-03 21:57:52,59.6425,-151.5483,40.05,71,100,1.99
500,Tuni,IN,2022-04-03 21:57:52,17.35,82.55,76.62,85,18,3.89
501,Stolin,BY,2022-04-03 21:57:53,51.8912,26.846,24.75,85,84,8.88
502,Luanda,AO,2022-04-03 21:57:38,-8.8368,13.2343,78.8,89,75,10.36
503,Zhigansk,RU,2022-04-03 21:57:53,66.7697,123.3711,0.3,96,80,9.98
504,Ibra,OM,2022-04-03 21:57:54,22.6906,58.5334,73.51,39,17,1.81
505,Santa Rosa,PH,2022-04-03 21:56:40,14.3122,121.1114,78.12,78,93,11.97
506,Porto Empedocle,IT,2022-04-03 21:58:54,37.2934,13.5264,49.32,69,100,5.32
507,Port Shepstone,ZA,2022-04-03 21:58:55,-30.7414,30.455,73.08,87,45,7.09
508,Phuket,TH,2022-04-03 21:58:55,8.0,98.25,77.22,88,20,3.44
509,Atasu,KZ,2022-04-03 21:58:55,48.6814,71.6433,35.96,72,100,5.64
510,Holme,DK,2022-04-03 21:58:56,56.1138,10.1725,42.37,89,100,18.14
511,Asfi,MA,2022-04-03 21:58:56,32.2994,-9.2372,59.52,73,48,8.81
512,Odweyne,SO,2022-04-03 21:58:57,9.4092,45.064,73.92,30,11,6.58
513,Segovia,ES,2022-04-03 21:57:37,41.1667,-4.0,32.43,78,19,8.14
514,Yuncheng,CN,2022-04-03 21:58:57,35.0231,110.9928,53.47,75,100,4.81
515,Princeton,US,2022-04-03 21:58:58,25.5384,-80.4089,81.01,81,40,9.22
516,Berlevag,NO,2022-04-03 21:58:58,70.8578,29.0864,26.6,59,40,12.66
517,Honiara,SB,2022-04-03 21:58:59,-9.4333,159.95,81.14,83,99,5.79
518,Harper,LR,2022-04-03 21:57:02,4.375,-7.7169,80.29,83,100,10.18
519,Huarmey,PE,2022-04-03 21:58:59,-10.0681,-78.1522,73.17,77,16,11.18
520,Hayrabolu,TR,2022-04-03 21:59:00,41.2131,27.1069,47.61,83,81,7.49
521,Kudahuvadhoo,MV,2022-04-03 21:59:00,2.6708,72.8944,82.49,64,7,2.57
522,Kologriv,RU,2022-04-03 21:59:01,58.8275,44.3178,24.03,90,100,8.46
523,Port Moresby,PG,2022-04-03 21:59:01,-9.4431,147.1797,74.62,94,40,5.75
524,Grenaa,DK,2022-04-03 21:59:02,56.4158,10.8783,43.02,93,100,24.34
525,Saint-Pierre,RE,2022-04-03 21:59:02,-21.3393,55.4781,73.08,94,0,3.44
526,Thunder Bay,CA,2022-04-03 21:55:08,48.4001,-89.3168,40.98,65,40,11.5
527,Cervo,ES,2022-04-03 21:59:03,43.6702,-7.4101,47.97,61,36,19.75
528,Sabang,ID,2022-04-03 21:59:03,5.8933,95.3214,80.55,76,100,9.75
529,Boshnyakovo,RU,2022-04-03 21:59:04,49.6333,142.1667,38.19,72,20,17.38
530,Hami,CN,2022-04-03 21:59:04,42.8,93.45,51.75,27,0,7.4
531,Usak,TR,2022-04-03 21:59:05,38.5,29.4167,46.81,54,99,5.23
532,Dorogobuzh,RU,2022-04-03 21:59:05,54.915,33.2972,23.97,92,100,5.48
533,Maningrida,AU,2022-04-03 21:59:06,-12.0667,134.2667,78.28,83,54,2.33
534,Dashitou,CN,2022-04-03 21:59:07,43.3067,128.5114,39.29,55,0,5.73
535,Uttaradit,TH,2022-04-03 21:59:07,17.6667,100.5,66.11,63,50,3.51
536,Viransehir,TR,2022-04-03 21:59:08,37.2353,39.7631,56.12,62,100,4.36
537,Hit,IQ,2022-04-03 21:59:08,33.6416,42.8251,73.98,24,57,13.65
538,Avera,US,2022-04-03 21:59:08,33.194,-82.5271,74.55,34,0,8.75
539,Hulan Ergi,CN,2022-04-03 21:59:09,47.2042,123.6333,45.61,40,41,7.87
540,Thai Nguyen,VN,2022-04-03 21:59:09,21.5928,105.8442,62.38,77,0,2.64
541,Knysna,ZA,2022-04-03 21:59:10,-34.0363,23.0471,60.94,90,30,3.0
542,Cockburn Town,TC,2022-04-03 21:56:30,21.4612,-71.1419,82.36,69,40,17.27
543,Nouadhibou,MR,2022-04-03 21:59:11,20.931,-17.0347,66.18,88,0,10.36
544,Dondo,MZ,2022-04-03 21:59:12,-19.6094,34.7431,78.31,91,0,5.06
545,Suoyarvi,RU,2022-04-03 21:59:12,62.0833,32.35,9.79,99,78,3.27
546,Tatarsk,RU,2022-04-03 21:59:13,55.219,75.9828,33.15,100,100,6.58
547,Sharjah,AE,2022-04-03 21:55:23,25.3573,55.4033,78.78,68,0,3.44
548,Obama,JP,2022-04-03 21:59:14,35.4958,135.746,49.95,81,60,5.66
549,Camacha,PT,2022-04-03 21:57:00,33.0833,-16.3333,58.42,67,75,29.93
550,Havelock,US,2022-04-03 21:55:38,34.8791,-76.9013,75.18,23,0,12.66
551,Nemuro,JP,2022-04-03 22:00:15,43.3236,145.575,37.09,78,0,15.19
552,Kununurra,AU,2022-04-03 22:00:16,-15.7667,128.7333,64.38,94,18,3.44
553,Koping,SE,2022-04-03 22:00:17,59.514,15.9926,39.13,69,100,5.08
554,Itoman,JP,2022-04-03 22:00:17,26.1247,127.6694,64.42,68,20,12.66
555,Mendi,PG,2022-04-03 22:00:18,-6.1761,143.6513,57.61,91,86,1.41
556,Ankazoabo,MG,2022-04-03 22:00:20,-22.2833,44.5167,69.01,71,45,5.08
557,Bhadasar,IN,2022-04-03 22:00:20,28.2833,74.3167,75.96,6,0,5.75
558,Salvador,SV,2022-04-03 22:00:21,13.8333,-88.9167,80.06,45,11,11.86
559,Balkanabat,TM,2022-04-03 22:00:22,39.5108,54.3671,73.29,18,0,2.24
560,Bongandanga,CD,2022-04-03 22:00:23,1.5,21.05,70.34,86,79,1.61
561,Abreus,CU,2022-04-03 22:00:24,22.2775,-80.5675,87.3,46,49,6.49
562,Bantou,CN,2022-04-03 22:00:24,26.2151,117.4893,48.52,82,0,2.91
563,Condega,NI,2022-04-03 22:00:25,13.365,-86.3985,95.67,20,47,7.02
